Date,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-06-20,179.33699951171877,172.790400390625,182.27125080457628,178.59198636325084,0.7006406160281959,1.3681997220102913,1.3200921996341017,188.30013403547593,170.3738649879616,179.33699951171877,0.4467749081478498,1.12795893194362
2023-06-21,179.825,173.22900054931642,182.53105940600565,178.98961750033354,0.658937905594237,1.0552471432835682,1.3519179289926462,188.67253867711887,170.9774613228811,179.825,0.44574259764967217,0.5309369384019903
2023-06-22,180.5970001220703,173.75300048828126,183.21858872815864,179.5829791669755,0.7123258157412897,1.2288440130792122,1.4224079038250943,189.09561479467635,172.09838544946427,180.5970001220703,0.44869221727461306,1.1035776362460583
2023-06-23,181.33899993896483,174.28460021972654,183.75111241240828,180.10868387133146,0.6999058311984121,1.2091942273351097,1.4682128486042554,189.1846430811741,173.49335679675556,181.33899993896483,0.4525768473779256,0.45616006328272274
2023-06-26,181.9529998779297,174.67880035400393,183.9847880831856,180.49100390104476,0.6464246960322225,0.8835320223224058,1.4080788417482184,188.9204311920962,174.9855685637632,181.9529998779297,0.45729641319340575,-0.12018974516731279
2023-06-27,182.58450012207032,175.13580017089845,184.61174338709455,181.05167009790026,0.6959354064525871,1.0105750305476495,1.3943814847352103,189.34910097549295,175.8198992686477,182.58450012207032,0.46246562391797885,0.4761329648505564
2023-06-28,183.18199996948243,175.61620025634767,185.32532132754153,181.65895379435207,0.7143109505051284,1.2329116284404356,1.4413120097382128,190.09075909848886,176.273240840476,183.18199996948243,0.47057971881542326,1.0789240764803867
2023-06-29,183.79899978637695,176.07860015869142,185.98142517528754,182.24643842720678,0.7195262310445736,1.4044121029308974,1.5187953303388555,190.68119716613307,176.91680240662083,183.79899978637695,0.478472159152887,1.626784421825581
2023-06-30,184.49300003051758,176.60540008544922,187.21043687458223,183.11485048598428,0.7762049052290005,2.1696154502740144,1.7789053043672998,192.50669725852032,176.47930280251484,184.49300003051758,0.49322854186369036,2.490152063741574
2023-07-03,185.06850051879883,177.12160034179686,188.018063003703,183.80708428064227,0.7220334843666701,2.3758060612922067,2.0357637562774302,193.64433178317208,176.49266925442558,185.06850051879883,0.5069308972380078,2.0327616869586316
2023-07-05,185.65600051879883,177.64780029296875,188.52759205406477,184.36433743252468,0.68358526991325,2.244646268886966,2.199458495571867,194.25854414195285,177.0534568956448,185.65600051879883,0.5113177960690964,1.490828107933583
2023-07-06,186.28600006103517,178.17740020751955,189.0325775163,184.9158678122335,0.6911095516947867,2.085522817656605,2.2808800181489413,194.74519872549138,177.82680139657896,186.28600006103517,0.5058676834828278,1.8894182691343355
2023-07-07,186.92899932861326,178.71559997558595,189.28602600237403,185.34284002434816,0.6518126103715365,1.679256655227699,2.2273791439668935,194.59664669481506,179.26135196241145,186.92899932861326,0.5024300738241927,1.352914769481758
2023-07-10,187.33099899291992,179.21260009765626,189.18202209590902,185.58485191960767,0.5860717089689981,0.9714936517440997,1.9930113896583854,194.41579053276,180.24620745307982,187.33099899291992,0.4809361631728637,0.7131122923704868
2023-07-11,187.68699874877927,179.60600006103516,189.01248051670066,185.76967783897413,0.5702139573318028,0.27510517287041336,1.6380435835832936,194.108337093172,181.26566040438655,187.68699874877927,0.45880053267872334,0.22890439281529418
2023-07-12,187.9859992980957,180.00780029296877,189.12902263297147,186.0659983155287,0.6067527116178142,-0.07413691894779353,1.2781010791359904,194.1967500451304,181.775248551061,187.9859992980957,0.44592485441072705,0.8264416414389013
2023-07-13,188.34749908447264,180.4268002319336,189.34609504115014,186.39740535038825,0.6224998080155448,-0.2925966931055074,0.9428428752226499,194.24608087852963,182.44891729041566,188.34749908447264,0.4339688674475876,1.2107289148052052
2023-07-14,188.68449935913088,180.86980041503907,189.55285002580493,186.71537550527847,0.6256449220614032,-0.49878492983340034,0.6264353115988328,194.28799323813755,183.08100548012422,188.68449935913088,0.42201643763566,1.575967232003121
2023-07-17,189.08349990844727,181.4006005859375,190.23548932847558,187.2542369858626,0.6873545102954212,-0.2118994478814399,0.4472760224178018,195.01215152959637,183.15484828729817,189.08349990844727,0.4200070063580995,1.992402918270953
2023-07-18,189.52399978637698,181.95940063476564,190.77310569756224,187.7339228185794,0.6778730056656245,-0.09492453416177629,0.3338270195583003,195.45929468928685,183.5887048834671,189.52399978637698,0.41816684061285053,1.4785718055024744
